0.78308,0.87471,0.13059,0.55183,0.94453,0.094275,0.2834,0.87076,0.45408,0.6596,0.82296,0.37392
0.67687,0.93511,0.13002,0.32114,0.91003,0.097402,0.26862,0.87212,0.44657,0.63283,0.82803,0.36519
0.55842,0.96605,0.12946,0.13883,0.76495,0.10157,0.25483,0.87364,0.43876,0.60147,0.82796,0.37677
0.43587,0.96516,0.12851,0.053344,0.54845,0.10778,0.24098,0.87494,0.43097,0.5681,0.82472,0.36075
0.3177,0.93239,0.12711,0.087231,0.31844,0.11639,0.22712,0.87591,0.42349,0.53507,0.81938,0.34067
0.21201,0.87003,0.12556,0.23134,0.13641,0.12705,0.21254,0.87674,0.41597,0.50282,0.81205,0.28993
0.12598,0.78257,0.12462,0.44704,0.050974,0.13866,0.19721,0.87795,0.40775,0.46966,0.80113,0.2026
0.065517,0.6762,0.12494,0.67649,0.084717,0.15001,0.18258,0.87984,0.39888,0.43411,0.78532,0.14266
0.034808,0.5584,0.12691,0.85812,0.22821,0.15999,0.17021,0.88257,0.38996,0.39538,0.76446,0.11582
0.03577,0.43643,0.12861,0.94346,0.44368,0.16931,0.15643,0.88482,0.38263,0.35946,0.74534,0.11799
0.068469,0.31807,0.12858,0.9092,0.67377,0.17883,0.13912,0.8857,0.37836,0.33014,0.73355,0.12796
0.1307,0.21197,0.12785,0.76463,0.85604,0.18806,0.1223,0.88568,0.37796,0.30364,0.72649,0.13227
0.21816,0.12558,0.12679,0.54863,0.94154,0.19733,0.10795,0.88479,0.38179,0.27793,0.7227,0.13759
0.32498,0.064852,0.12565,0.31899,0.90691,0.2071,0.097145,0.88356,0.3893,0.25169,0.72036,0.14247
0.44327,0.03453,0.12516,0.13779,0.76322,0.21793,0.090102,0.88012,0.39985,0.22327,0.71858,0.15118
0.56443,0.036677,0.12527,0.053071,0.55073,0.23068,0.084795,0.87303,0.41311,0.19406,0.71889,0.18056
0.6804,0.070367,0.12542,0.085887,0.32585,0.24596,0.078729,0.86356,0.42883,0.16697,0.72268,0.19416
0.7836,0.13249,0.12491,0.22651,0.14786,0.2639,0.069453,0.85329,0.44627,0.14522,0.73048,0.20267
0.86689,0.21934,0.12464,0.43735,0.065251,0.28333,0.05824,0.84201,0.4636,0.12669,0.73876,0.20958
0.92496,0.32516,0.12576,0.66142,0.098303,0.30211,0.048438,0.83245,0.47879,0.10801,0.74057,0.21995
0.95516,0.44164,0.12745,0.83822,0.23385,0.31931,0.03997,0.82937,0.49187,0.090776,0.73454,0.25514
0.95397,0.56229,0.12961,0.92384,0.44101,0.33502,0.031373,0.82591,0.50234,0.07556,0.72371,0.33983
0.92176,0.67843,0.13143,0.8944,0.66377,0.34934,0.022441,0.82288,0.51104,0.063703,0.70967,0.37716
0.86106,0.78201,0.13285,0.75745,0.84098,0.3621,0.015298,0.82176,0.5178,0.054242,0.69022,0.38377
0.77608,0.86594,0.13354,0.55018,0.92487,0.37392,0.0098784,0.82256,0.52242,0.046695,0.66492,0.38228
0.67233,0.92494,0.13378,0.32872,0.89385,0.38549,0.0068508,0.82405,0.52469,0.039569,0.63308,0.36578
0.55684,0.95502,0.13355,0.1524,0.75633,0.39764,0.0061685,0.82591,0.52496,0.03321,0.59536,0.38035
0.43745,0.954,0.13275,0.06827,0.54935,0.41127,0.0060148,0.82774,0.52392,0.028644,0.55439,0.37379
0.32229,0.92198,0.13168,0.09873,0.32836,0.42663,0.0054884,0.82948,0.52219,0.026383,0.51176,0.34896
0.21921,0.86113,0.13053,0.23546,0.15256,0.44352,0.0038815,0.83115,0.51994,0.027303,0.46865,0.28349
0.13532,0.7758,0.12999,0.44166,0.068812,0.46097,0.0020898,0.83315,0.51703,0.030088,0.42427,0.19053
0.076358,0.67197,0.13051,0.66209,0.099358,0.47789,0.0010246,0.83565,0.51361,0.033796,0.37833,0.14068
0.046434,0.55693,0.1325,0.8375,0.23566,0.49322,0.0021748,0.8388,0.51015,0.037244,0.33111,0.12516
0.047416,0.438,0.13461,0.92115,0.44164,0.50723,0.0031015,0.84167,0.50803,0.044594,0.28798,0.1294
0.07935,0.3227,0.13526,0.89022,0.66256,0.52087,0.0013501,0.84325,0.50861,0.059814,0.25504,0.13822
0.14008,0.2193,0.13512,0.75304,0.83859,0.53387,0,0.84389,0.51269,0.080008,0.23084,0.14271
0.22547,0.13496,0.13433,0.5465,0.92229,0.54666,0.00038264,0.84377,0.52071,0.1035,0.21458,0.13884
0.32969,0.075678,0.13348,0.326,0.89108,0.55958,0.0040995,0.84307,0.53204,0.12768,0.20387,0.14021
0.4462,0.045186,0.1328,0.15043,0.75088,0.57298,0.011748,0.84447,0.54662,0.15145,0.19675,0.15616
0.56643,0.046035,0.13227,0.06844,0.54157,0.58791,0.021048,0.845,0.56366,0.17596,0.19508,0.17923
0.6817,0.078328,0.13185,0.10217,0.32116,0.60488,0.029857,0.84285,0.58206,0.20271,0.19997,0.20949
0.78522,0.13839,0.1304,0.24106,0.14521,0.62389,0.035422,0.84261,0.60134,0.23538,0.21159,0.21681
0.86971,0.22306,0.12916,0.44925,0.061993,0.64366,0.039167,0.84323,0.61911,0.27046,0.22562,0.21925
0.92973,0.32702,0.12941,0.67125,0.092325,0.66217,0.044808,0.8467,0.63411,0.304,0.2358,0.22674
0.96068,0.44364,0.13109,0.84863,0.23016,0.67876,0.052221,0.85065,0.64558,0.33604,0.24204,0.28162
0.96065,0.56412,0.13262,0.93329,0.43835,0.69361,0.058908,0.85548,0.65407,0.37031,0.24762,0.35322
0.92833,0.68143,0.13444,0.90333,0.6659,0.70652,0.065378,0.85616,0.65857,0.40497,0.25281,0.38409
